Fecha de Operación,Fecha,Referencia,Descripcion,Cod. Transac,Sucursal,Depósitos,Retiros,Saldo,Movimiento,Descripción Detallada
24/03/2015,24/03/2015,0,DEP.EFECTIVO 141601016,0,1938,"$1,277.00",,"$12,811.01",9712,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 117101017,0,1334,"$3,454.00",,"$16,265.01",9713,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 1282030130,0,3190,"$1,156.00",,"$17,421.01",9714,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 34602011,0,53,"$1,394.00",,"$18,815.01",9715,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 094301016,0,1938,"$2,912.60",,"$21,727.61",9716,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 118701016,0,2314,"$1,962.50",,"$23,690.11",9717,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 098301016,0,2314,"$3,754.50",,"$27,444.61",9718,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 117901010,0,2067,"$1,962.50",,"$29,407.11",9719,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 124301014,0,1474,"$3,515.00",,"$32,922.11",9720,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 102914010,0,8015,"$1,216.00",,"$34,138.11",9721,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 110501016,0,8014,"$3,985.50",,"$38,123.61",9722,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 117513013,0,1566,"$4,533.50",,"$42,657.11",9723,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 102210013,0,8114,"$2,952.60",,"$45,609.71",9724,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 126301016,0,464,"$2,166.00",,"$47,775.71",9725,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 108204010,0,188,"$3,268.65",,"$51,044.36",9726,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 124601074,0,116,"$3,444.00",,"$54,488.36",9727,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 137001015,0,451,$566.50,,"$55,054.86",9728,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 137601016,0,1470,"$3,500.50",,"$58,555.36",9729,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 141001019,0,116,"$1,851.50",,"$60,406.86",9730,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 108301016,0,3682,"$2,929.90",,"$63,336.76",9731,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 124901011,0,2104,"$2,573.00",,"$65,909.76",9732,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 111501014|,0,2290,"$3,692.20",,"$69,601.96",9733,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 123501010,0,2104,"$1,462.50",,"$71,064.46",9734,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 119301073,0,1536,"$1,048.00",,"$72,112.46",9735,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 13807018,0,2605,"$4,121.50",,"$76,233.96",9736,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 096824019,0,1490,"$6,414.00",,"$82,647.96",9737,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 33402017,0,52,"$3,573.50",,"$86,221.46",9738,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 104901015,0,2092,"$5,318.50",,"$91,539.96",9739,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 122201016,0,2069,"$2,417.00",,"$93,956.96",9740,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 1090100144,0,8113,"$4,438.50",,"$98,395.46",9741,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 121201019,0,275,"$2,204.50",,"$100,599.96",9742,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 131801014,0,2102,"$6,338.00",,"$106,937.96",9743,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 116501016,0,1424,"$3,794.00",,"$110,731.96",9744,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 106414017,0,8014,"$1,169.00",,"$111,900.96",9745,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 122701016,0,2382,"$1,454.50",,"$113,355.46",9746,
24/03/2015,24/03/2015,0,DEP.EFECTIVO,0,2382,"$3,276.00",,"$116,631.46",9747,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 1000300154,0,2552,"$2,710.00",,"$119,341.46",9748,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 133201015,0,2183,"$1,975.00",,"$121,316.46",9749,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 99213012,0,648,"$4,204.00",,"$125,520.46",9750,
24/03/2015,24/03/2015,0,ANUL.DEP.EFECTIVO,501,2382,,"$3,276.00","$122,244.46",9751,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 96901015,0,2043,"$3,221.00",,"$125,465.46",9752,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 150401016,0,2043,"$3,415.00",,"$128,880.46",9753,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 120501016,0,2382,"$3,276.00",,"$132,156.46",9754,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 091402019,0,727,"$1,050.80",,"$133,207.26",9755,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 111024017,0,1490,"$2,112.50",,"$135,319.76",9756,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 093001016,0,691,"$3,867.50",,"$139,187.26",9757,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 121701018,0,831,$131.50,,"$139,318.76",9758,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 119613076,0,7726,$509.40,,"$139,828.16",9759,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 119613019,0,7726,$608.50,,"$140,436.66",9760,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 129201016,0,295,"$1,801.50",,"$142,238.16",9761,
24/03/2015,24/03/2015,0,DEPOSITO DE CUENTA DE TERCEROS,0,4253,"$1,250.50",,"$143,488.66",9762,"DEPOSITO EFECTIVO OFICINA TELECOMM 30035, REFERENCIA CLIENTE 0000000000"
24/03/2015,24/03/2015,0,DEP.EFECTIVO 13160101,0,2162,"$3,004.50",,"$146,493.16",9763,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 35102011,0,52,"$3,060.75",,"$149,553.91",9764,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 104727011,0,3705,"$2,309.00",,"$151,862.91",9765,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 1145300172,0,2552,"$1,407.00",,"$153,269.91",9766,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 101333014,0,3682,"$6,076.90",,"$159,346.81",9767,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 121801016,0,2162,"$1,768.60",,"$161,115.41",9768,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 1133010170,0,2043,"$3,018.50",,"$164,133.91",9769,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 98001079,0,2162,"$1,626.60",,"$165,760.51",9770,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 1114130104,0,1974,"$3,206.70",,"$168,967.21",9771,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 099101016,0,1934,"$2,510.50",,"$171,477.71",9772,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 92508012,0,3630,"$5,184.00",,"$176,661.71",9773,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 95401016,0,295,"$2,319.50",,"$178,981.21",9774,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 117001019,0,3,"$2,941.50",,"$181,922.71",9775,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 103409010,0,82,$906.00,,"$182,828.71",9776,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 133301013,0,2162,"$2,135.00",,"$184,963.71",9777,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 112401016,0,8717,"$1,513.00",,"$186,476.71",9778,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 105122014,0,1976,"$3,082.50",,"$189,559.21",9779,
24/03/2015,24/03/2015,0,DEP.EFECTIVO 1209130110,0,1536,"$2,582.90",,"$192,142.11",9780,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 102101022,0,706,"$2,487.60",,"$194,629.71",9781,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 129201014,0,295,"$2,188.00",,"$196,817.71",9782,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 108301024,0,3682,"$3,974.30",,"$200,792.01",9783,
25/03/2015,25/03/2015,200,TRASPASO A CUENTA PROPIA,790,8846,,"$200,792.00",$0.01,9784,"IVA:00000000.00 , A LA CUENTA 0136679699, 200 AL R.F.C. FTI9211036K2"
25/03/2015,25/03/2015,0,DEP.EFECTIVO 106414025,0,8014,"$1,548.00",,"$1,548.01",9785,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 110501024,0,8014,"$2,601.00",,"$4,149.01",9786,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 13807026,0,2605,"$2,390.00",,"$6,539.01",9787,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 102914028,0,8015,"$1,539.00",,"$8,078.01",9788,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 133448020,0,2460,"$2,186.50",,"$10,264.51",9789,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 124301022,0,1474,"$3,025.00",,"$13,289.51",9790,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 35102029,0,52,$17.00,,"$13,306.51",9791,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 35102029,0,52,$456.50,,"$13,763.01",9792,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 108204028,0,188,"$2,675.00",,"$16,438.01",9793,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 124901029,0,2104,"$2,745.00",,"$19,183.01",9794,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 137001023,0,2049,$736.50,,"$19,919.51",9795,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 117901028,0,2067,"$1,964.00",,"$21,883.51",9796,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 1282030290,0,3190,"$1,571.50",,"$23,455.01",9797,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 33402025,0,52,"$2,581.50",,"$26,036.51",9798,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 124601025,0,2009,"$3,788.50",,"$29,825.01",9799,
25/03/2015,25/03/2015,0,DEPOSITO DE CUENTA DE TERCEROS,0,4253,$648.00,,"$30,473.01",9800,"DEPOSITO EFECTIVO OFICINA TELECOMM 30035, REFERENCIA CLIENTE 0000000000"
25/03/2015,25/03/2015,0,DEP.EFECTIVO 126301024,0,464,"$2,397.50",,"$32,870.51",9801,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 123601026,0,2306,"$1,021.50",,"$33,892.01",9802,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 96824027,0,1490,"$3,877.00",,"$37,769.01",9803,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 098301024,0,2314,"$5,241.00",,"$43,010.01",9804,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 111024025,0,1490,"$1,449.50",,"$44,459.51",9805,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 0412010243,0,2325,"$3,450.50",,"$47,910.01",9806,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 118701024,0,2314,"$2,893.50",,"$50,803.51",9807,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 121201027,0,275,"$2,598.50",,"$53,402.01",9808,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 111501022,0,2290,"$4,601.50",,"$58,003.51",9809,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 133201023,0,2183,"$1,525.00",,"$59,528.51",9810,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 104727029,0,3705,"$1,871.00",,"$61,399.51",9811,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 141601024,0,1938,"$2,041.50",,"$63,441.01",9812,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 1114130264,0,1974,"$2,204.50",,"$65,645.51",9813,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 107701024,0,2113,"$2,867.50",,"$68,513.01",9814,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 13160102,0,117,"$3,296.50",,"$71,809.51",9815,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 122201014,0,2069,"$2,044.00",,"$73,853.51",9816,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 91402027,0,727,"$2,273.00",,"$76,126.51",9817,
25/03/2015,25/03/2015,0,DEP.EFECTIVO,0,691,"$3,176.50",,"$79,303.01",9818,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 137601014,0,1470,"$2,937.00",,"$82,240.01",9819,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 117513021,0,1566,"$3,347.50",,"$85,587.51",9820,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 1000300217,0,2552,"$3,253.50",,"$88,841.01",9821,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 34602029,0,52,"$1,316.00",,"$90,157.01",9822,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 131801022,0,2102,"$5,359.50",,"$95,516.51",9823,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 119613027,0,7726,"$1,100.35",,"$96,616.86",9824,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 1133010233,0,2043,"$3,175.50",,"$99,792.36",9825,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 96901023,0,2043,"$2,862.50",,"$102,654.86",9826,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 122701024,0,2325,"$1,097.50",,"$103,752.36",9827,
25/03/2015,25/03/2015,0,DEP.EFECTIVO,0,184,"$1,192.05",,"$104,944.41",9828,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 150401024,0,2043,"$3,890.00",,"$108,834.41",9829,
25/03/2015,25/03/2015,0,ANUL.DEP.EFECTIVO,501,184,,"$1,192.05","$107,642.36",9830,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 103409028,0,184,"$1,192.05",,"$108,834.41",9831,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 1145300235,0,2552,"$2,092.50",,"$110,926.91",9832,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 121701026,0,831,$897.50,,"$111,824.41",9833,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 094301024,0,1938,"$2,210.00",,"$114,034.41",9834,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 116501024,0,1424,"$2,533.00",,"$116,567.41",9835,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 95401024,0,295,"$3,279.50",,"$119,846.91",9836,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 131013016,0,1508,"$1,797.00",,"$121,643.91",9837,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 131013024,0,1508,"$2,216.50",,"$123,860.41",9838,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 101333022,0,3682,"$3,346.20",,"$127,206.61",9839,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 123501028,0,2104,"$1,543.00",,"$128,749.61",9840,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 141001027,0,116,$901.00,,"$129,650.61",9841,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 102210021,0,8114,"$2,942.00",,"$132,592.61",9842,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 117101025,0,1334,"$2,187.00",,"$134,779.61",9843,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 98001012,0,2096,"$2,272.00",,"$137,051.61",9844,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 120501024,0,2382,"$3,834.50",,"$140,886.11",9845,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 104901023,0,2092,"$1,885.70",,"$142,771.81",9846,
25/03/2015,25/03/2015,0,DEP.EFECTIVO,0,8113,"$4,265.00",,"$147,036.81",9847,
25/03/2015,25/03/2015,0,ANUL.DEP.EFECTIVO,501,8113,,"$4,265.00","$142,771.81",9848,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 1090100207,0,8113,"$4,265.00",,"$147,036.81",9849,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 113201027,0,2331,"$3,339.50",,"$150,376.31",9850,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 92508020,0,3630,"$5,448.40",,"$155,824.71",9851,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 133301021,0,274,"$1,258.00",,"$157,082.71",9852,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 117001027,0,274,"$2,282.50",,"$159,365.21",9853,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 1209130270,0,1508,"$1,811.50",,"$161,176.71",9854,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 119101024,0,2126,"$2,618.00",,"$163,794.71",9855,
25/03/2015,25/03/2015,0,DEP.EFECTIVO,0,1508,"$3,065.10",,"$166,859.81",9856,
25/03/2015,25/03/2015,0,ANUL.DEP.EFECTIVO,501,1508,,"$3,065.10","$163,794.71",9857,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 99213020,0,1508,"$3,065.10",,"$166,859.81",9858,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 121801024,0,2547,"$1,508.00",,"$168,367.81",9859,
25/03/2015,25/03/2015,0,ANUL.DEP.EFECTIVO 14100,501,116,,$901.00,"$167,466.81",9860,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 141001027,0,116,$801.00,,"$168,267.81",9861,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 112401024,0,8717,"$1,398.00",,"$169,665.81",9862,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 099101014,0,1934,"$2,697.50",,"$172,363.31",9863,
25/03/2015,25/03/2015,0,DEP.EFECTIVO 105122022,0,1976,"$2,154.50",,"$174,517.81",9864,
26/03/2015,26/03/2015,200,TRASPASO A CUENTA PROPIA,790,8846,,"$174,517.80",$0.01,9865,"IVA:00000000.00 , A LA CUENTA 0136679699, 200 AL R.F.C. FTI9211036K2"
26/03/2015,26/03/2015,0,DEP.EFECTIVO 102101030,0,706,"$2,354.00",,"$2,354.01",9866,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 133448038,0,2460,"$3,324.00",,"$5,678.01",9867,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 137001031,0,2049,$852.00,,"$6,530.01",9868,
26/03/2015,27/03/2015,0,CHQ.LOCAL 001472 121701018,6,802,"$1,313.00",,"$7,843.01",9869,BCO :0044 CTA. 0001703687988 NO.CHEQUE 0000001472
26/03/2015,26/03/2015,0,DEP.EFECTIVO 1282030353,0,3190,"$1,419.00",,"$9,262.01",9870,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 110501032,0,8014,"$2,770.50",,"$12,032.51",9871,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 1068301032,0,3682,"$1,597.00",,"$13,629.51",9872,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 117101033,0,1334,"$2,786.00",,"$16,415.51",9873,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 124601033,0,116,"$3,010.00",,"$19,425.51",9874,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 118701032,0,2314,"$2,191.50",,"$21,617.01",9875,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 108204036,0,188,"$2,066.50",,"$23,683.51",9876,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 098301032,0,2314,"$4,144.00",,"$27,827.51",9877,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 124301030,0,1474,"$3,020.50",,"$30,848.01",9878,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 121201035,0,275,"$1,611.50",,"$32,459.51",9879,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 13807034,0,2605,"$3,702.50",,"$36,162.01",9880,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 123601034,0,2306,"$1,095.50",,"$37,257.51",9881,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 117901036,0,2067,"$2,266.00",,"$39,523.51",9882,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 34602037,0,143,"$1,648.00",,"$41,171.51",9883,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 133301039,0,274,"$1,993.50",,"$43,165.01",9884,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 131013032,0,647,"$1,030.50",,"$44,195.51",9885,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 141001035,0,116,"$1,386.00",,"$45,581.51",9886,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 041201032,0,2325,"$2,611.50",,"$48,193.01",9887,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 11150103,0,2290,"$3,766.50",,"$51,959.51",9888,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 124901037,0,2104,"$2,371.00",,"$54,330.51",9889,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 91402035,0,727,"$1,602.00",,"$55,932.51",9890,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 99213038,0,648,"$3,503.00",,"$59,435.51",9891,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 96824076,0,2605,"$2,275.50",,"$61,711.01",9892,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 122201012,0,2069,"$2,106.00",,"$63,817.01",9893,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 111024033,0,1490,"$2,620.00",,"$66,437.01",9894,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 1332201031,0,12,"$2,465.50",,"$68,902.51",9895,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 117001035,0,274,"$3,182.00",,"$72,084.51",9896,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 141601032,0,1938,$964.50,,"$73,049.01",9897,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 117513039,0,1566,"$3,488.00",,"$76,537.01",9898,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 102210039,0,8114,"$2,679.50",,"$79,216.51",9899,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 1000300377,0,2552,"$3,378.50",,"$82,595.01",9900,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 1145300395,0,2552,"$1,697.00",,"$84,292.01",9901,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 123501036,0,2104,"$1,663.50",,"$85,955.51",9902,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 099101012,0,1934,"$3,160.00",,"$89,115.51",9903,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 116501032,0,1424,"$3,149.50",,"$92,265.01",9904,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 131801030,0,2102,"$6,536.50",,"$98,801.51",9905,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 119613035,0,7726,$645.50,,"$99,447.01",9906,
26/03/2015,26/03/2015,0,DEPOSITO DE CUENTA DE TERCEROS,0,4253,"$1,087.00",,"$100,534.01",9907,"DEPOSITO EFECTIVO OFICINA TELECOMM 30035, REFERENCIA CLIENTE 0000000000"
26/03/2015,26/03/2015,0,DEP.EFECTIVO 107701032,0,2113,"$1,740.50",,"$102,274.51",9908,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 1209130333,0,1536,"$1,819.50",,"$104,094.01",9909,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 104727037,0,3705,"$1,050.50",,"$105,144.51",9910,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 33402033,0,52,"$1,496.00",,"$106,640.51",9911,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 13160103,0,117,"$2,842.00",,"$109,482.51",9912,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 1090100367,0,8113,"$2,811.90",,"$112,294.41",9913,
26/03/2015,27/03/2015,0,CHQ.LOCAL 016330 33402033,6,52,"$2,683.00",,"$114,977.41",9914,BCO :0044 CTA. 0014504659449 NO.CHEQUE 0000016330
26/03/2015,26/03/2015,0,DEP.EFECTIVO 119301016,0,1536,"$1,440.50",,"$116,417.91",9915,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 119301024,0,1536,"$1,835.50",,"$118,253.41",9916,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 101333030,0,3682,"$3,973.60",,"$122,227.01",9917,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 093001032,0,691,"$2,854.50",,"$125,081.51",9918,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 1114130327,0,1974,"$2,474.40",,"$127,555.91",9919,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 150401032,0,2043,"$2,357.00",,"$129,912.91",9920,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 96901031,0,2043,"$2,328.50",,"$132,241.41",9921,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 1133010393,0,2043,"$3,089.50",,"$135,330.91",9922,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 120501032,0,2325,"$3,072.00",,"$138,402.91",9923,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 122701032,0,2325,"$1,402.00",,"$139,804.91",9924,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 137601012,0,1470,"$2,879.00",,"$142,683.91",9925,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 103409036,0,7461,"$2,200.00",,"$144,883.91",9926,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 129201012,0,295,"$2,170.50",,"$147,054.41",9927,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 98001038,0,2096,"$2,052.50",,"$149,106.91",9928,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 102914036,0,8015,"$1,502.00",,"$150,608.91",9929,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 98001080,0,2096,"$1,890.50",,"$152,499.41",9930,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 106414033,0,8014,$805.00,,"$153,304.41",9931,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 95401032,0,295,"$2,623.50",,"$155,927.91",9932,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 126301032,0,464,"$2,737.00",,"$158,664.91",9933,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 121701034,0,831,"$1,104.50",,"$159,769.41",9934,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 92508038,0,3630,"$4,403.50",,"$164,172.91",9935,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 113201035,0,2331,"$3,987.00",,"$168,159.91",9936,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 119101032,0,2126,"$1,924.50",,"$170,084.41",9937,
26/03/2015,26/03/2015,0,ANUL.DEP.EFECTIVO 98001,501,2096,,"$1,890.50","$168,193.91",9938,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 98001020,0,2096,"$1,890.50",,"$170,084.41",9939,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 104901031,0,2092,"$4,146.00",,"$174,230.41",9940,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 112401032,0,8701,"$2,290.00",,"$176,520.41",9941,
26/03/2015,26/03/2015,0,DEP.EFECTIVO 121801032,0,2547,"$1,205.00",,"$177,725.41",9942,
27/03/2015,27/03/2015,0,DEP.EFECTIVO 137001049,0,2346,"$1,002.50",,"$178,727.91",9943,
27/03/2015,27/03/2015,0,DEP.EFECTIVO 102101048,0,706,"$2,711.00",,"$181,438.91",9944,
27/03/2015,27/03/2015,200,TRASPASO A CUENTA PROPIA,790,8846,,"$177,442.90","$3,996.01",9945,"IVA:00000000.00 , A LA CUENTA 0136679699, 200 AL R.F.C. FTI9211036K2"
27/03/2015,27/03/2015,0,DEP.EFECTIVO 137601019,0,1470,"$1,666.50",,"$5,662.51",9946,
