42||2015-10-14||593 ||7501070903114||1.00||	.0204
42||2015-10-14||501 ||7501070903114||5.00||	.5714
42||2015-10-14||604 ||7501070903152||1.00||	.1428
42||2015-10-14||602 ||7501070903152||2.00||	.0204
42||2015-10-14||176 ||7501070903152||2.00||	.0204
42||2015-10-14||501 ||7501070903152||3.00||	.2857
42||2015-10-14||507 ||7501070903152||1.00||	.1428
42||2015-10-14||860 ||7501070903152||1.00||	.1428
42||2015-10-14||505 ||7501070903152||1.00||	.0000
42||2015-10-14||872 ||7501070903152||1.00||	.0000
42||2015-10-14||518 ||7501070903152||1.00||	.0000
42||2015-10-14||872 ||7501070903176||2.00||	.1428
42||2015-10-14||867 ||7501070903176||1.00||	.0000
42||2015-10-14||561 ||7501070903176||1.00||	.1428
42||2015-10-14||501 ||7501070903176||2.00||	.2857
42||2015-10-14||608 ||7501070903237||1.00||	.0204
42||2015-10-14||552 ||7501070903343||8.00||	.0204
42||2015-10-14||593 ||7501070903343||3.00||	.0000
42||2015-10-14||872 ||7501070903411||2.00||	.1429
42||2015-10-14||518 ||7501070903411||1.00||	.2143
42||2015-10-14||505 ||7501070903411||1.00||	.1429
42||2015-10-14||507 ||7501070903411||1.00||	.2857
42||2015-10-14||867 ||7501070903411||1.00||	.1428
42||2015-10-14||860 ||7501070903411||2.00||	.1428
42||2015-10-14||593 ||7501070903435||1.00||	.0000
42||2015-10-14||605 ||7501070903459||1.00||	.0204
42||2015-10-14||593 ||7501070903459||1.00||	.0000
42||2015-10-14||178 ||7501070903473||2.00||	.0204
42||2015-10-14||509 ||7501070903473||1.00||	.1429
42||2015-10-14||872 ||7501070903473||1.00||	.0000
42||2015-10-14||507 ||7501070903473||1.00||	.1428
42||2015-10-14||867 ||7501070903473||1.00||	.1428
42||2015-10-14||176 ||7501070903473||1.00||	.0204
42||2015-10-14||179 ||7501070903473||5.00||	.0204
42||2015-10-14||608 ||7501070903497||1.00||	.0204
42||2015-10-14||509 ||7501070903497||2.00||	.0000
42||2015-10-14||505 ||7501070903497||1.00||	.2857
42||2015-10-14||810 ||7501070903497||1.00||	.1428
42||2015-10-14||180 ||7501070903497||11.00||	.0000
42||2015-10-14||176 ||7501070903503||1.00||	.1428
42||2015-10-14||872 ||7501070903503||1.00||	.0204
42||2015-10-14||872 ||7501070903510||2.00||	.7142
42||2015-10-14||178 ||7501070903510||3.00||	.0204
42||2015-10-14||505 ||7501070903510||1.00||	.0000
42||2015-10-14||509 ||7501070903510||1.00||	.0000
42||2015-10-14||605 ||7501070903572||1.00||	.0204
42||2015-10-14||608 ||7501070903572||1.00||	.0204
42||2015-10-14||179 ||7501070903572||1.00||	.0204
42||2015-10-14||507 ||7501070903572||2.00||	.1428
42||2015-10-14||509 ||7501070903572||1.00||	.0000
42||2015-10-14||810 ||7501070903572||1.00||	.1428
42||2015-10-14||867 ||7501070903572||1.00||	.1428
42||2015-10-14||552 ||7501070903619||1.00||	.0204
42||2015-10-14||176 ||7501070903619||1.00||	.0204
42||2015-10-14||179 ||7501070903619||1.00||	.0204
42||2015-10-14||867 ||7501070903619||1.00||	.0000
42||2015-10-14||180 ||7501070903619||1.00||	.0000
42||2015-10-14||593 ||7501070903619||1.00||	.0000
42||2015-10-14||114 ||7501070903688||1.00||	.1428
42||2015-10-14||507 ||7501070903688||1.00||	.1428
42||2015-10-14||176 ||7501070903695||9.00||	.0204
42||2015-10-14||179 ||7501070903695||1.00||	.0204
42||2015-10-14||860 ||7501070903695||1.00||	.1428
42||2015-10-14||872 ||7501070903695||1.00||	.0000
42||2015-10-14||593 ||7501070903695||1.00||	.0204
42||2015-10-14||505 ||7501070903787||1.00||	.1428
42||2015-10-14||604 ||7501070903800||1.00||	.1428
42||2015-10-14||605 ||7501070903800||1.00||	.0204
42||2015-10-14||602 ||7501070903800||1.00||	.0204
42||2015-10-14||608 ||7501070903800||1.00||	.0204
42||2015-10-14||505 ||7501070903800||2.00||	.1429
42||2015-10-14||872 ||7501070903978||2.00||	.1428
42||2015-10-14||867 ||7501070980009||1.00||	.2857
42||2015-10-14||608 ||7501070981518||1.00||	.0204
42||2015-10-14||505 ||7501070981518||3.00||	.0000
42||2015-10-14||515 ||7501070981518||1.00||	.0000
42||2015-10-14||179 ||7501070981518||2.00||	.0204
42||2015-10-14||501 ||7501070981518||2.00||	.2857
42||2015-10-14||602 ||7501070981532||1.00||	.1428
42||2015-10-14||608 ||7501070981532||1.00||	.1428
42||2015-10-14||193 ||7501070981532||1.00||	.1428
42||2015-10-14||501 ||7501070981532||1.00||	.1428
42||2015-10-14||593 ||7501070981532||3.00||	.1428
42||2015-10-14||505 ||7501072300010||1.00||	.0000
42||2015-10-14||872 ||7501072300010||1.00||	.7142
42||2015-10-14||518 ||7501072300034||2.00||	.0000
42||2015-10-14||605 ||7501072300089||1.00||	.0204
42||2015-10-14||605 ||7501072300096||2.00||	.0204
42||2015-10-14||872 ||7501072300096||1.00||	.0000
42||2015-10-14||604 ||7501072300133||1.00||	.1428
42||2015-10-14||602 ||7501072300133||1.00||	.1428
42||2015-10-14||608 ||7501072300133||2.00||	.0204
42||2015-10-14||604 ||7501072300157||1.00||	.0204
42||2015-10-14||602 ||7501072300157||2.00||	.0204
42||2015-10-14||608 ||7501072300157||2.00||	.0204
42||2015-10-14||509 ||7501072300171||1.00||	.0000
42||2015-10-14||872 ||7501072300171||1.00||	.0000
42||2015-10-14||515 ||7501072310217||1.00||	.0000
42||2015-10-14||872 ||7501072310217||1.00||	.0000
42||2015-10-14||810 ||7501072310217||1.00||	.1428
42||2015-10-14||605 ||7501072340030||2.00||	.0204
42||2015-10-14||176 ||7501072340092||5.00||	.1428
42||2015-10-14||605 ||7501072340115||1.00||	.0204
42||2015-10-14||518 ||7501072340115||1.00||	.0000
42||2015-10-14||605 ||7501072340153||1.00||	.0204
42||2015-10-14||608 ||7501072340153||1.00||	.0204
42||2015-10-14||552 ||7501072340214||1.00||	.0204
42||2015-10-14||593 ||7501072340214||1.00||	.0000
42||2015-10-14||505 ||7501072340313||1.00||	.0000
42||2015-10-14||518 ||7501072340313||1.00||	.0000
42||2015-10-14||515 ||7501072340313||1.00||	.0000
42||2015-10-14||520 ||7501072340313||1.00||	.1429
42||2015-10-14||177 ||7501072340313||127.00||	.0204
42||2015-10-14||178 ||7501072340313||5.00||	.0204
42||2015-10-14||501 ||7501072340313||1.00||	.1429
42||2015-10-14||561 ||7501072340313||2.00||	.4285
42||2015-10-14||593 ||7501072340313||1.00||	.0204
42||2015-10-14||810 ||7501072340313||2.00||	.2857
42||2015-10-14||179 ||7501072340313||1.00||	.0204
42||2015-10-14||193 ||7501072340313||1.00||	.1428
42||2015-10-14||593 ||7501072340375||3.00||	.0000
42||2015-10-14||831 ||7501072340603||1.00||	.1428
42||2015-10-14||501 ||7501072350039||5.00||	.1429
42||2015-10-14||608 ||7501072350213||1.00||	.0204
42||2015-10-14||177 ||7501072350213||35.00||	.0204
42||2015-10-14||176 ||7501072350213||30.00||	.1428
42||2015-10-14||176 ||7501072350220||39.00||	.0204
42||2015-10-14||593 ||7501072350220||1.00||	.0000
42||2015-10-14||872 ||7501072350220||1.00||	.7142
42||2015-10-14||177 ||7501072350220||107.00||	.0204
42||2015-10-14||177 ||7501072350299||43.00||	.0000
42||2015-10-14||176 ||7501072350299||4.00||	.1428
42||2015-10-14||177 ||7501072350305||25.00||	.0000
42||2015-10-14||514 ||7501072629029||1.00||	.0000
42||2015-10-14||114 ||7501072629029||3.00||	.0000
42||2015-10-14||518 ||7501073025394||5.00||	.5000
42||2015-10-14||514 ||7501073025394||1.00||	.2143
42||2015-10-14||509 ||7501073025417||54.00||	.1429
42||2015-10-14||501 ||7501073025431||5.00||	.0000
42||2015-10-14||515 ||7501073025431||7.00||	.0000
42||2015-10-14||520 ||7501073025431||7.00||	.0000
42||2015-10-14||593 ||7501073025431||1.00||	.1428
42||2015-10-14||509 ||7501073025431||2.00||	.1428
42||2015-10-14||507 ||7501073025479||19.00||	.2857
42||2015-10-14||810 ||7501073025479||7.00||	.1429
42||2015-10-14||602 ||7501073025493||5.00||	.1428
42||2015-10-14||608 ||7501073025493||12.00||	.1428
42||2015-10-14||872 ||7501073025493||8.00||	.1429
42||2015-10-14||518 ||7501073025493||55.00||	.5000
42||2015-10-14||872 ||7501073025523||15.00||	.1429
42||2015-10-14||561 ||7501073025523||32.00||	6.0000
42||2015-10-14||501 ||7501073025585||90.00||	.9286
42||2015-10-14||561 ||7501073025585||5.00||	1.1428
42||2015-10-14||509 ||7501073025585||2.00||	.0000
42||2015-10-14||872 ||7501073025585||90.00||	.1429
42||2015-10-14||810 ||7501073025585||10.00||	.1429
42||2015-10-14||514 ||7501073025585||7.00||	.1429
42||2015-10-14||518 ||7501073025622||5.00||	.0000
42||2015-10-14||509 ||7501073025622||5.00||	.0000
42||2015-10-14||872 ||7501073025622||90.00||	14.2857
42||2015-10-14||514 ||7501073025622||2.00||	.1429
42||2015-10-14||831 ||7501073086111||61.00||	.0000
42||2015-10-14||810 ||7501073086111||15.00||	.0000
42||2015-10-14||867 ||7501073086111||1.00||	.1429
42||2015-10-14||507 ||7501073086111||23.00||	.2857
42||2015-10-14||872 ||7501073086173||1.00||	.0000
42||2015-10-14||176 ||7501075710113||29.00||	.1428
42||2015-10-14||507 ||7501075710113||1.00||	.1428
42||2015-10-14||177 ||7501075710113||9.00||	.1428
42||2015-10-14||179 ||7501075710113||44.00||	.1428
42||2015-10-14||193 ||7501075710113||8.00||	.1428
42||2015-10-14||501 ||7501075710113||1.00||	.1428
42||2015-10-14||831 ||7501075710199||1.00||	.0000
42||2015-10-14||515 ||7501075710199||3.00||	.1428
42||2015-10-14||561 ||7501075710199||1.00||	.1428
42||2015-10-14||604 ||7501075710465||5.00||	.1428
42||2015-10-14||602 ||7501075710465||10.00||	.1428
42||2015-10-14||608 ||7501075710465||10.00||	.1428
42||2015-10-14||178 ||7501075710465||146.00||	.1428
42||2015-10-14||507 ||7501075710465||1.00||	.1428
42||2015-10-14||179 ||7501075710465||9.00||	.1428
42||2015-10-14||193 ||7501075710465||5.00||	.1428
42||2015-10-14||501 ||7501075710465||8.00||	.1428
42||2015-10-14||176 ||7501075711011||18.00||	.0204
42||2015-10-14||179 ||7501075711011||10.00||	.0204
42||2015-10-14||520 ||7501075711011||9.00||	.0000
42||2015-10-14||872 ||7501075711011||3.00||	.0000
42||2015-10-14||518 ||7501075711011||2.00||	.0204
42||2015-10-14||515 ||7501075711011||14.00||	.1428
42||2015-10-14||180 ||7501075711011||22.00||	.0000
42||2015-10-14||178 ||7501075711011||13.00||	.0000
42||2015-10-14||867 ||7501075711011||2.00||	.0000
42||2015-10-14||114 ||7501075711011||4.00||	.0000
42||2015-10-14||561 ||7501075711011||3.00||	.1428
42||2015-10-14||604 ||7501075711332||29.00||	.1428
42||2015-10-14||602 ||7501075711332||57.00||	.0204
42||2015-10-14||176 ||7501075711332||1.00||	.1428
42||2015-10-14||178 ||7501075711332||131.00||	.0204
42||2015-10-14||179 ||7501075711332||289.00||	.0204
42||2015-10-14||114 ||7501075711332||9.00||	.1428
42||2015-10-14||176 ||7501075711615||18.00||	.1428
42||2015-10-14||179 ||7501075711615||21.00||	.1428
42||2015-10-14||180 ||7501075711615||11.00||	.1428
42||2015-10-14||178 ||7501075711615||17.00||	.1428
42||2015-10-14||179 ||7501075713107||1.00||	.1428
42||2015-10-14||176 ||7501075713169||19.00||	.0204
42||2015-10-14||509 ||7501075713169||10.00||	.1428
42||2015-10-14||178 ||7501075713169||29.00||	.0204
42||2015-10-14||179 ||7501075713169||3.00||	.0204
42||2015-10-14||501 ||7501075713169||4.00||	.1428
42||2015-10-14||176 ||7501075713176||45.00||	.0204
42||2015-10-14||518 ||7501075713176||1.00||	.1429
42||2015-10-14||178 ||7501075713176||20.00||	.0204
42||2015-10-14||114 ||7501075713176||3.00||	.1428
42||2015-10-14||507 ||7501075713176||2.00||	.1428
42||2015-10-14||180 ||7501075713176||39.00||	.1428
42||2015-10-14||604 ||7501075713183||1.00||	.0204
42||2015-10-14||552 ||7501075713183||4.00||	.1428
42||2015-10-14||176 ||7501075713183||23.00||	.1428
42||2015-10-14||831 ||7501075713183||2.00||	.0000
42||2015-10-14||178 ||7501075713183||6.00||	.1428
42||2015-10-14||177 ||7501075713183||8.00||	.0000
42||2015-10-14||180 ||7501075713183||8.00||	.0000
42||2015-10-14||179 ||7501075713183||17.00||	.0204
42||2015-10-14||114 ||7501075713183||4.00||	.0000
42||2015-10-14||176 ||7501075713190||5.00||	.1428
42||2015-10-14||179 ||7501075713190||10.00||	.1428
42||2015-10-14||180 ||7501075713190||9.00||	.1428
42||2015-10-14||177 ||7501075713190||10.00||	.1428
42||2015-10-14||193 ||7501075713190||2.00||	.1428
42||2015-10-14||114 ||7501075713190||22.00||	.1428
42||2015-10-14||176 ||7501075713459||49.00||	.1428
42||2015-10-14||180 ||7501075713459||56.00||	.1428
42||2015-10-14||114 ||7501075713459||27.00||	.0000
42||2015-10-14||179 ||7501075713459||50.00||	.0204
42||2015-10-14||602 ||7501075713473||1.00||	.0204
42||2015-10-14||608 ||7501075713473||1.00||	.0204
42||2015-10-14||176 ||7501075713473||41.00||	.0204
42||2015-10-14||872 ||7501075713473||1.00||	.0000
42||2015-10-14||515 ||7501075713473||13.00||	.0000
42||2015-10-14||178 ||7501075713473||65.00||	.0000
42||2015-10-14||180 ||7501075713473||34.00||	.0000
42||2015-10-14||514 ||7501075713473||1.00||	.0000
42||2015-10-14||179 ||7501075713473||60.00||	.0204
42||2015-10-14||501 ||7501075713473||2.00||	.1428
42||2015-10-14||179 ||7501075713718||4.00||	.0204
42||2015-10-14||501 ||7501075713718||5.00||	.1428
42||2015-10-14||178 ||7501075713718||5.00||	.0204
42||2015-10-14||180 ||7501075713718||21.00||	.1428
42||2015-10-14||114 ||7501075713718||2.00||	.1428
42||2015-10-14||176 ||7501075713770||20.00||	.0204
42||2015-10-14||179 ||7501075713770||20.00||	.0204
42||2015-10-14||520 ||7501075713770||1.00||	.1428
42||2015-10-14||178 ||7501075713770||248.00||	.0204
42||2015-10-14||507 ||7501075713770||2.00||	.0000
42||2015-10-14||867 ||7501075713770||4.00||	.1428
42||2015-10-14||177 ||7501075713770||1.00||	.0204
42||2015-10-14||501 ||7501075713770||4.00||	.1428
42||2015-10-14||114 ||7501075713770||4.00||	.1428
42||2015-10-14||515 ||7501075713794||10.00||	.0000
42||2015-10-14||561 ||7501075713794||4.00||	.1428
42||2015-10-14||176 ||7501075713794||30.00||	.0204
42||2015-10-14||176 ||7501075713886||183.00||	.1428
42||2015-10-14||180 ||7501075713886||52.00||	.1428
42||2015-10-14||178 ||7501075713886||7.00||	.1428
42||2015-10-14||176 ||7501075714173||12.00||	.1428
42||2015-10-14||179 ||7501075714173||36.00||	.1428
42||2015-10-14||193 ||7501075714173||9.00||	.1428
42||2015-10-14||177 ||7501075714173||126.00||	.1428
42||2015-10-14||178 ||7501075714173||386.00||	.1428
42||2015-10-14||114 ||7501075714173||12.00||	.1428
42||2015-10-14||561 ||7501075714173||8.00||	.1428
42||2015-10-14||507 ||7501075714173||4.00||	.1428
42||2015-10-14||867 ||7501075714173||3.00||	.7142
42||2015-10-14||177 ||7501075714715||1.00||	.1428
42||2015-10-14||515 ||7501075715378||3.00||	.1428
42||2015-10-14||178 ||7501075715378||15.00||	.0000
42||2015-10-14||507 ||7501075715378||2.00||	.0000
42||2015-10-14||177 ||7501075715378||24.00||	.0000
42||2015-10-14||179 ||7501075715378||5.00||	.0204
42||2015-10-14||561 ||7501075715378||3.00||	.0000
42||2015-10-14||176 ||7501075715910||4.00||	.0204
42||2015-10-14||178 ||7501075715910||172.00||	.0000
42||2015-10-14||176 ||7501075716801||1.00||	.0204
42||2015-10-14||178 ||7501075716801||323.00||	.0000
42||2015-10-14||604 ||7501075716917||5.00||	.0204
42||2015-10-14||602 ||7501075716917||5.00||	.1428
42||2015-10-14||176 ||7501075717075||34.00||	.1428
42||2015-10-14||114 ||7501075717075||2.00||	.1428
42||2015-10-14||178 ||7501075717075||103.00||	.0204
42||2015-10-14||176 ||7501075717150||55.00||	.1428
42||2015-10-14||507 ||7501075717150||3.00||	.1428
42||2015-10-14||177 ||7501075717150||1.00||	.1428
42||2015-10-14||501 ||7501075717150||1.00||	.1428
42||2015-10-14||114 ||7501075717150||2.00||	.1428
42||2015-10-14||176 ||7501075717686||63.00||	.1428
42||2015-10-14||179 ||7501075717686||1.00||	.1428
42||2015-10-14||178 ||7501075717860||55.00||	.0000
42||2015-10-14||114 ||7501075717860||5.00||	.1428
42||2015-10-14||561 ||7501075717860||5.00||	.0000
42||2015-10-14||176 ||7501075717860||3.00||	.0204
42||2015-10-14||179 ||7501075717860||103.00||	.0204
42||2015-10-14||604 ||7501075717914||3.00||	.1428
42||2015-10-14||176 ||7501075717914||2.00||	.1428
42||2015-10-14||179 ||7501075717914||27.00||	.0204
42||2015-10-14||514 ||7501075717914||1.00||	.0000
42||2015-10-14||177 ||7501075717914||8.00||	.0000
42||2015-10-14||507 ||7501075717914||1.00||	.2857
42||2015-10-14||501 ||7501075717914||3.00||	.0000
42||2015-10-14||114 ||7501075717914||1.00||	.1428
42||2015-10-14||608 ||7501075718546||1.00||	.0204
42||2015-10-14||176 ||7501075718546||19.00||	.0204
42||2015-10-14||179 ||7501075718546||392.00||	.0204
42||2015-10-14||180 ||7501075718546||16.00||	.0000
42||2015-10-14||514 ||7501075718546||1.00||	.1428
42||2015-10-14||178 ||7501075718546||127.00||	.0204
42||2015-10-14||114 ||7501075718546||8.00||	.1428
42||2015-10-14||561 ||7501075718546||1.00||	.0000
42||2015-10-14||176 ||7501075718706||2.00||	.0204
42||2015-10-14||515 ||7501075718706||2.00||	.0000
42||2015-10-14||180 ||7501075718706||8.00||	.0000
42||2015-10-14||177 ||7501075718706||1.00||	.1428
42||2015-10-14||178 ||7501075718706||1.00||	.0000
42||2015-10-14||561 ||7501075718706||7.00||	.1428
42||2015-10-14||507 ||7501075718706||4.00||	.0000
42||2015-10-14||867 ||7501075718706||1.00||	.1428
42||2015-10-14||179 ||7501075719253||25.00||	.1428
42||2015-10-14||501 ||7501075719253||4.00||	.1428
42||2015-10-14||178 ||7501075719253||1.00||	.0204
42||2015-10-14||515 ||7501075719253||15.00||	.1428
42||2015-10-14||561 ||7501075719253||1.00||	.1428
42||2015-10-14||514 ||7501075719253||5.00||	.1428
42||2015-10-14||177 ||7501075719253||1.00||	.1428
42||2015-10-14||608 ||7501075719260||1.00||	.1428
42||2015-10-14||178 ||7501075719260||1.00||	.1428
42||2015-10-14||515 ||7501075719260||5.00||	.1428
42||2015-10-14||501 ||7501075719260||3.00||	.1428
42||2015-10-14||860 ||7501075719260||1.00||	.1428
42||2015-10-14||176 ||7501075720167||1.00||	.1428
42||2015-10-14||515 ||7501075720259||2.00||	.1428
42||2015-10-14||178 ||7501075720259||99.00||	.1428
42||2015-10-14||180 ||7501075720259||20.00||	.1428
42||2015-10-14||561 ||7501075720259||2.00||	.1428
42||2015-10-14||114 ||7501075720259||1.00||	.1428
42||2015-10-14||179 ||7501075720259||9.00||	.1428
42||2015-10-14||176 ||7501075720969||100.00||	.1428
42||2015-10-14||179 ||7501075720969||36.00||	.1428
42||2015-10-14||178 ||7501075721096||104.00||	.1428
42||2015-10-14||552 ||7501078231097||2.00||	.0204
42||2015-10-14||604 ||7501078231134||1.00||	.0204
42||2015-10-14||501 ||7501078231257||1.00||	.1428
42||2015-10-14||114 ||7501078231271||1.00||	.0000
42||2015-10-14||114 ||7501078269243||1.00||	.0000
42||2015-10-14||602 ||7501080103672||1.00||	.0204
42||2015-10-14||114 ||7501080111127||1.00||	.0000
42||2015-10-14||518 ||7501080111127||1.00||	.0000
42||2015-10-14||831 ||7501080111127||1.00||	.0000
42||2015-10-14||520 ||7501080111127||2.00||	.0000
42||2015-10-14||604 ||7501080111424||1.00||	.1428
42||2015-10-14||831 ||7501080111431||1.00||	.1428
42||2015-10-14||520 ||7501080111462||1.00||	.0000
42||2015-10-14||501 ||7501080128729||1.00||	.1428
42||2015-10-14||860 ||7501080128729||1.00||	.1428
42||2015-10-14||501 ||7501080128828||1.00||	.1428
42||2015-10-14||872 ||7501080160033||1.00||	.0000
42||2015-10-14||520 ||7501080160057||1.00||	.0000
42||2015-10-14||608 ||7501080160101||1.00||	.0204
42||2015-10-14||602 ||7501080160187||1.00||	.0204
42||2015-10-14||608 ||7501080160187||1.00||	.0204
42||2015-10-14||605 ||7501080161078||2.00||	.0204
42||2015-10-14||608 ||7501080161078||1.00||	.0204
42||2015-10-14||552 ||7501080910003||1.00||	.0204
42||2015-10-14||561 ||7501080910201||1.00||	.1428
42||2015-10-14||514 ||7501080910690||3.00||	.1428
42||2015-10-14||860 ||7501080910690||3.00||	.0000
42||2015-10-14||608 ||7501080910768||1.00||	.0204
42||2015-10-14||872 ||7501080910843||1.00||	.1429
42||2015-10-14||593 ||7501080910843||1.00||	.0000
42||2015-10-14||872 ||7501080910867||1.00||	.0000
42||2015-10-14||507 ||7501080910867||1.00||	.1428
42||2015-10-14||193 ||7501080910867||1.00||	.1428
42||2015-10-14||872 ||7501080911178||1.00||	.7142
42||2015-10-14||831 ||7501080911178||1.00||	.0000
42||2015-10-14||520 ||7501080911178||1.00||	.0000
42||2015-10-14||810 ||7501080911178||1.00||	.1428
42||2015-10-14||501 ||7501080911178||1.00||	.0000
42||2015-10-14||507 ||7501080912052||2.00||	.0000
42||2015-10-14||177 ||7501080912076||25.00||	.1428
42||2015-10-14||178 ||7501080912076||10.00||	.0204
42||2015-10-14||501 ||7501080912076||1.00||	.2143
42||2015-10-14||867 ||7501080912076||1.00||	.1428
42||2015-10-14||860 ||7501080912076||2.00||	.1428
42||2015-10-14||867 ||7501080912083||1.00||	.2857
42||2015-10-14||514 ||7501080912083||1.00||	.1429
42||2015-10-14||860 ||7501080912083||1.00||	.1428
42||2015-10-14||602 ||7501080912274||1.00||	.0204
42||2015-10-14||608 ||7501080912274||1.00||	.0204
42||2015-10-14||509 ||7501080912274||1.00||	.0000
42||2015-10-14||178 ||7501080912274||5.00||	.0204
42||2015-10-14||505 ||7501080912274||1.00||	.1429
42||2015-10-14||501 ||7501080912274||2.00||	.1428
42||2015-10-14||872 ||7501080921962||2.00||	.0000
42||2015-10-14||552 ||7501080951815||1.00||	.0204
42||2015-10-14||605 ||7501082201208||3.00||	.0204
42||2015-10-14||552 ||7501082201208||3.00||	.0204
42||2015-10-14||501 ||7501082201208||1.00||	.0000
42||2015-10-14||593 ||7501082201307||2.00||	.0000
42||2015-10-14||518 ||7501082201307||1.00||	.0000
42||2015-10-14||505 ||7501082201307||2.00||	.4285
42||2015-10-14||867 ||7501082201307||1.00||	.1428
42||2015-10-14||872 ||7501082201314||2.00||	.0000
42||2015-10-14||605 ||7501082203004||1.00||	.0204
42||2015-10-14||608 ||7501082203004||1.00||	.0204
42||2015-10-14||552 ||7501082203004||1.00||	.0204
42||2015-10-14||860 ||7501082203004||1.00||	.0204
42||2015-10-14||593 ||7501082203004||1.00||	.0204
42||2015-10-14||552 ||7501082203202||2.00||	.0204
42||2015-10-14||518 ||7501082203202||1.00||	.0000
42||2015-10-14||501 ||7501082203202||1.00||	.0000
42||2015-10-14||179 ||7501082208160||7.00||	.0204
42||2015-10-14||552 ||7501082208306||1.00||	.0204
42||2015-10-14||179 ||7501082208306||1.00||	.0204
42||2015-10-14||180 ||7501082208306||12.00||	.0000
42||2015-10-14||177 ||7501082208306||2.00||	.0204
42||2015-10-14||178 ||7501082208306||3.00||	.0000
42||2015-10-14||178 ||7501082208344||9.00||	.0000
42||2015-10-14||177 ||7501082208344||5.00||	.0204
42||2015-10-14||180 ||7501082208344||1.00||	.0000
42||2015-10-14||552 ||7501082208344||1.00||	.0204
42||2015-10-14||176 ||7501082208344||4.00||	.0204
42||2015-10-14||179 ||7501082208344||15.00||	.0204
42||2015-10-14||552 ||7501082208733||3.00||	.0204
42||2015-10-14||176 ||7501082208733||4.00||	.0204
42||2015-10-14||179 ||7501082208733||46.00||	.0204
42||2015-10-14||177 ||7501082208733||7.00||	.1428
42||2015-10-14||178 ||7501082208733||15.00||	.0000
42||2015-10-14||505 ||7501082208733||1.00||	.1429
42||2015-10-14||605 ||7501082208764||1.00||	.0204
42||2015-10-14||552 ||7501082208764||1.00||	.0204
42||2015-10-14||176 ||7501082208764||144.00||	.0204
42||2015-10-14||179 ||7501082208764||38.00||	.0204
42||2015-10-14||501 ||7501082208764||3.00||	.1429
42||2015-10-14||180 ||7501082208764||39.00||	.0204
42||2015-10-14||177 ||7501082208764||6.00||	.0204
42||2015-10-14||178 ||7501082208764||194.00||	.0000
42||2015-10-14||604 ||7501082212006||2.00||	.0204
42||2015-10-14||514 ||7501082212006||1.00||	.0000
42||2015-10-14||604 ||7501082212013||2.00||	.0204
42||2015-10-14||605 ||7501082212013||2.00||	.0204
42||2015-10-14||602 ||7501082212013||1.00||	.0204
42||2015-10-14||608 ||7501082212013||2.00||	.0204
42||2015-10-14||515 ||7501082212013||1.00||	.0000
42||2015-10-14||520 ||7501082212013||1.00||	.0000
42||2015-10-14||507 ||7501082212013||1.00||	.1428
42||2015-10-14||501 ||7501082212013||1.00||	.0000
42||2015-10-14||505 ||7501082212037||1.00||	.1428
42||2015-10-14||509 ||7501082212075||1.00||	.0000
42||2015-10-14||561 ||7501082212075||2.00||	.0000
42||2015-10-14||604 ||7501082212082||1.00||	.1428
42||2015-10-14||605 ||7501082212082||1.00||	.0204
42||2015-10-14||552 ||7501082212082||1.00||	.0204
42||2015-10-14||515 ||7501082212082||1.00||	.0000
42||2015-10-14||520 ||7501082212082||1.00||	.1429
42||2015-10-14||178 ||7501082212082||4.00||	.0204
42||2015-10-14||593 ||7501082212082||1.00||	.0204
42||2015-10-14||176 ||7501082212136||2.00||	.1428
42||2015-10-14||179 ||7501082212136||1.00||	.0204
42||2015-10-14||507 ||7501082212136||1.00||	.1429
42||2015-10-14||872 ||7501082212136||2.00||	.2143
42||2015-10-14||518 ||7501082212136||1.00||	.1429
42||2015-10-14||177 ||7501082212136||11.00||	.1428
42||2015-10-14||178 ||7501082212136||6.00||	.0204
42||2015-10-14||872 ||7501082212143||1.00||	.7857
42||2015-10-14||604 ||7501082212150||1.00||	.0204
42||2015-10-14||176 ||7501082212150||2.00||	.1428
42||2015-10-14||501 ||7501082212150||1.00||	.0000
42||2015-10-14||178 ||7501082212150||5.00||	.0000
42||2015-10-14||872 ||7501082212150||1.00||	.0000
42||2015-10-14||604 ||7501082212167||1.00||	.1428
42||2015-10-14||552 ||7501082212167||2.00||	.0204
42||2015-10-14||505 ||7501082212167||1.00||	.1428
42||2015-10-14||177 ||7501082212167||1.00||	.1428
42||2015-10-14||593 ||7501082212167||1.00||	.0000
42||2015-10-14||501 ||7501082212167||1.00||	.0000
42||2015-10-14||604 ||7501082212174||1.00||	.0204
42||2015-10-14||552 ||7501082212174||3.00||	.0204
42||2015-10-14||501 ||7501082212174||4.00||	.0000
42||2015-10-14||505 ||7501082212174||1.00||	.0000
42||2015-10-14||515 ||7501082212174||2.00||	.0000
42||2015-10-14||180 ||7501082212174||8.00||	.0000
42||2015-10-14||602 ||7501082212181||2.00||	.1428
42||2015-10-14||178 ||7501082212181||4.00||	.0000
42||2015-10-14||177 ||7501082212181||1.00||	.1428
42||2015-10-14||552 ||7501082212204||2.00||	.0204
42||2015-10-14||860 ||7501082212204||1.00||	.0000
42||2015-10-14||178 ||7501082212204||2.00||	.0000
42||2015-10-14||180 ||7501082212204||4.00||	.1428
42||2015-10-14||604 ||7501082212228||1.00||	.0204
42||2015-10-14||605 ||7501082212228||1.00||	.0204
