22||2016-05-24||202||310742300116 ||1.00||0.0000
22||2016-05-24||201||7501034650542||1.00||0.1429
22||2016-05-24||202||7501034650542||2.00||0.1429
22||2016-05-24||201||650240015366 ||1.00||0.1429
22||2016-05-24||201||736085132069 ||6.00||2.8571
22||2016-05-24||202||7501034670076||1.00||0.2857
22||2016-05-24||201||7501201490797||2.00||0.1429
22||2016-05-24||201||7501095451096||3.00||5.0000
22||2016-05-24||202||7501314704187||2.00||0.2857
22||2016-05-24||201||7501314704187||4.00||0.8571
22||2016-05-24||202||7501314704163||10.00||0.1429
22||2016-05-24||201||7501314704163||5.00||0.0000
22||2016-05-24||201||7501080912076||1.00||0.4286
22||2016-05-24||202||714706100901 ||1.00||0.1429
22||2016-05-24||201||7501070600556||4.00||0.5714
22||2016-05-24||201||7501008485033||1.00||0.7143
22||2016-05-24||201||7501168860107||1.00||0.1429
22||2016-05-24||201||7501041941848||4.00||2.8571
22||2016-05-24||201||7501287630926||1.00||0.2857
22||2016-05-24||201||7501072300133||1.00||0.4286
22||2016-05-24||201||7501072300157||2.00||0.8571
22||2016-05-24||202||7501168870809||3.00||0.1429
22||2016-05-24||202||7501109900626||2.00||0.1429
22||2016-05-24||202||7501001116200||2.00||0.0000
22||2016-05-24||201||7501094911386||2.00||0.1429
22||2016-05-24||201||7501008448229||1.00||0.1429
22||2016-05-24||202||7501293200540||1.00||0.1429
22||2016-05-24||202||7501046426975||1.00||0.1429
22||2016-05-24||202||7501073025523||7.00||2.1429
22||2016-05-24||202||7501073086180||2.00||0.1429
22||2016-05-24||201||729513100617 ||3.00||0.2857
22||2016-05-24||201||729513100624 ||2.00||0.1429
22||2016-05-24||202||729513100624 ||1.00||0.0000
22||2016-05-24||201||729513100631 ||2.00||0.1429
22||2016-05-24||201||729513100648 ||2.00||0.1429
22||2016-05-24||202||729513100648 ||1.00||0.0000
22||2016-05-24||201||729513100655 ||1.00||0.1429
22||2016-05-24||201||729513100488 ||1.00||0.1429
22||2016-05-24||202||729513100488 ||1.00||0.0000
22||2016-05-24||202||729513103991 ||3.00||0.0000
