11||4881||39                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4882||14                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4883||34                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4884||27                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4885||43                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4886||32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4887||17                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4888||38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4889||63                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4890||82                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4891||63                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4892||37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4893||45                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4894||13                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4895||37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4896||63                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4897||19                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4898||43                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4899||438                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4900||44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4901||15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4902||37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4903||20                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4904||22                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4906||47                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4907||30                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4908||45                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4909||53                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4910||82                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4911||34                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4912||27                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4913||38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4914||60                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4915||34                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4916||38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4917||30                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4918||29                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4919||29                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4921||50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4922||57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4924||38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4925||16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4926||15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4927||58                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4928||37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4929||80                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4930||45                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4931||42                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4933||33                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4934||35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4935||23                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4936||25                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4937||52                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4938||42                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4939||38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4940||47                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4941||63                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4942||37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4943||112                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4944||50                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4945||100                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4946||188                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4947||63                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4948||100                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4949||44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4950||129                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4951||18                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4952||64                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4953||53                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4954||104                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4955||130                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4956||59                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4957||32                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4958||94                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4959||69                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4960||16                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4961||36                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4962||38                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4963||53                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4964||57                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4965||52                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4966||347                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4968||158                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4969||100                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4970||119                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
11||4971||35                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4972||48                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4973||42                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4975||17                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
11||4976||62                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
